ds,zone,trigger_type,disruption_occurred,disruption_hours,rain_mm
2023-05-23,Adyar,heatwave,0,0,0.0
2023-05-23,Velachery,heavy_rain,0,0,0.0
2023-05-23,Velachery,extreme_rain,0,0,0.0
2023-05-23,Velachery,platform_outage,0,0,0.0
2023-05-23,Velachery,bandh,0,0,0.0
2023-05-23,Velachery,heatwave,0,0,0.0
2023-05-23,Tambaram,heavy_rain,0,0,0.0
2023-05-23,Tambaram,extreme_rain,0,0,0.0
2023-05-23,Tambaram,platform_outage,0,0,0.0
2023-05-23,Tambaram,bandh,0,0,0.0
2023-05-23,Tambaram,heatwave,0,0,0.0
2023-05-23,Anna Nagar,heavy_rain,0,0,0.0
2023-05-23,Anna Nagar,extreme_rain,0,0,0.0
2023-05-23,Anna Nagar,platform_outage,0,0,0.0
2023-05-23,Anna Nagar,bandh,0,0,0.0
2023-05-23,Anna Nagar,heatwave,0,0,0.0
2023-05-23,T Nagar,heavy_rain,0,0,0.0
2023-05-23,T Nagar,extreme_rain,0,0,0.0
2023-05-23,T Nagar,platform_outage,0,0,0.0
2023-05-23,T Nagar,bandh,0,0,0.0
2023-05-23,T Nagar,heatwave,0,0,0.0
2023-05-23,Perungudi,heavy_rain,0,0,0.0
2023-05-23,Perungudi,extreme_rain,0,0,0.0
2023-05-23,Perungudi,platform_outage,0,0,0.0
2023-05-23,Perungudi,bandh,0,0,0.0
2023-05-23,Perungudi,heatwave,0,0,0.0
2023-05-24,Adyar,heavy_rain,0,0,0.0
2023-05-24,Adyar,extreme_rain,0,0,0.0
2023-05-24,Adyar,platform_outage,0,0,0.0
2023-05-24,Adyar,bandh,0,0,0.0
2023-05-24,Adyar,heatwave,0,0,0.0
2023-05-24,Velachery,heavy_rain,0,0,0.0
2023-05-24,Velachery,extreme_rain,0,0,0.0
2023-05-24,Velachery,platform_outage,0,0,0.0
2023-05-24,Velachery,bandh,0,0,0.0
2023-05-24,Velachery,heatwave,0,0,0.0
2023-05-24,Tambaram,heavy_rain,0,0,0.0
2023-05-24,Tambaram,extreme_rain,0,0,0.0
2023-05-24,Tambaram,platform_outage,0,0,0.0
2023-05-24,Tambaram,bandh,0,0,0.0
2023-05-24,Tambaram,heatwave,0,0,0.0
2023-05-24,Anna Nagar,heavy_rain,0,0,0.0
2023-05-24,Anna Nagar,extreme_rain,0,0,0.0
2023-05-24,Anna Nagar,platform_outage,0,0,0.0
2023-05-24,Anna Nagar,bandh,0,0,0.0
2023-05-24,Anna Nagar,heatwave,0,0,0.0
2023-05-24,T Nagar,heavy_rain,0,0,0.0
2023-05-24,T Nagar,extreme_rain,0,0,0.0
2023-05-24,T Nagar,platform_outage,0,0,0.0
2023-05-24,T Nagar,bandh,0,0,0.0
2023-05-24,T Nagar,heatwave,0,0,0.0
2023-05-24,Perungudi,heavy_rain,0,0,0.0
2023-05-24,Perungudi,extreme_rain,0,0,0.0
2023-05-24,Perungudi,platform_outage,0,0,0.0
2023-05-24,Perungudi,bandh,0,0,0.0
2023-05-24,Perungudi,heatwave,0,0,0.0
2023-05-25,Adyar,heavy_rain,1,7,59.29322060320327
2023-05-25,Adyar,extreme_rain,0,0,0.0
2023-05-25,Adyar,platform_outage,0,0,0.0
2023-05-25,Adyar,bandh,0,0,0.0
2023-05-25,Adyar,heatwave,0,0,0.0
2023-05-25,Velachery,heavy_rain,1,9,38.69606044999479
2023-05-25,Velachery,extreme_rain,0,0,0.0
2023-05-25,Velachery,platform_outage,0,0,0.0
2023-05-25,Velachery,bandh,0,0,0.0
2023-05-25,Velachery,heatwave,0,0,0.0
2023-05-25,Tambaram,heavy_rain,1,10,49.734112915744966
2023-05-25,Tambaram,extreme_rain,0,0,0.0
2023-05-25,Tambaram,platform_outage,0,0,0.0
2023-05-25,Tambaram,bandh,0,0,0.0
2023-05-25,Tambaram,heatwave,0,0,0.0
2023-05-25,Anna Nagar,heavy_rain,1,9,57.709270965405025
2023-05-25,Anna Nagar,extreme_rain,0,0,0.0
2023-05-25,Anna Nagar,platform_outage,0,0,0.0
2023-05-25,Anna Nagar,bandh,0,0,0.0
2023-05-25,Anna Nagar,heatwave,0,0,0.0
2023-05-25,T Nagar,heavy_rain,1,6,53.22570071002498
2023-05-25,T Nagar,extreme_rain,0,0,0.0
2023-05-25,T Nagar,platform_outage,0,0,0.0
2023-05-25,T Nagar,bandh,0,0,0.0
2023-05-25,T Nagar,heatwave,0,0,0.0
2023-05-25,Perungudi,heavy_rain,1,12,27.06112128022033
2023-05-25,Perungudi,extreme_rain,0,0,0.0
2023-05-25,Perungudi,platform_outage,0,0,0.0
2023-05-25,Perungudi,bandh,0,0,0.0
2023-05-25,Perungudi,heatwave,0,0,0.0
2023-05-26,Adyar,heavy_rain,0,0,0.0
2023-05-26,Adyar,extreme_rain,0,0,0.0
2023-05-26,Adyar,platform_outage,0,0,0.0
2023-05-26,Adyar,bandh,0,0,0.0
2023-05-26,Adyar,heatwave,0,0,0.0
2023-05-26,Velachery,heavy_rain,0,0,0.0
2023-05-26,Velachery,extreme_rain,0,0,0.0
2023-05-26,Velachery,platform_outage,0,0,0.0
2023-05-26,Velachery,bandh,0,0,0.0
2023-05-26,Velachery,heatwave,0,0,0.0
2023-05-26,Tambaram,heavy_rain,0,0,0.0
2023-05-26,Tambaram,extreme_rain,0,0,0.0
2023-05-26,Tambaram,platform_outage,0,0,0.0
2023-05-26,Tambaram,bandh,0,0,0.0
2023-05-26,Tambaram,heatwave,0,0,0.0
2023-05-26,Anna Nagar,heavy_rain,0,0,0.0
2023-05-26,Anna Nagar,extreme_rain,0,0,0.0
2023-05-26,Anna Nagar,platform_outage,0,0,0.0
2023-05-26,Anna Nagar,bandh,0,0,0.0
2023-05-26,Anna Nagar,heatwave,0,0,0.0
2023-05-26,T Nagar,heavy_rain,0,0,0.0
2023-05-26,T Nagar,extreme_rain,0,0,0.0
2023-05-26,T Nagar,platform_outage,0,0,0.0
2023-05-26,T Nagar,bandh,0,0,0.0
2023-05-26,T Nagar,heatwave,0,0,0.0
2023-05-26,Perungudi,heavy_rain,0,0,0.0
2023-05-26,Perungudi,extreme_rain,0,0,0.0
2023-05-26,Perungudi,platform_outage,0,0,0.0
2023-05-26,Perungudi,bandh,0,0,0.0
2023-05-26,Perungudi,heatwave,0,0,0.0
2023-05-27,Adyar,heavy_rain,0,0,0.0
2023-05-27,Adyar,extreme_rain,0,0,0.0
2023-05-27,Adyar,platform_outage,0,0,0.0
2023-05-27,Adyar,bandh,0,0,0.0
2023-05-27,Adyar,heatwave,0,0,0.0
2023-05-27,Velachery,heavy_rain,0,0,0.0
2023-05-27,Velachery,extreme_rain,0,0,0.0
2023-05-27,Velachery,platform_outage,0,0,0.0
2023-05-27,Velachery,bandh,0,0,0.0
2023-05-27,Velachery,heatwave,0,0,0.0
2023-05-27,Tambaram,heavy_rain,0,0,0.0
2023-05-27,Tambaram,extreme_rain,0,0,0.0
2023-05-27,Tambaram,platform_outage,0,0,0.0
2023-05-27,Tambaram,bandh,0,0,0.0
2023-05-27,Tambaram,heatwave,0,0,0.0
2023-05-27,Anna Nagar,heavy_rain,0,0,0.0
2023-05-27,Anna Nagar,extreme_rain,0,0,0.0
2023-05-27,Anna Nagar,platform_outage,0,0,0.0
2023-05-27,Anna Nagar,bandh,0,0,0.0
2023-05-27,Anna Nagar,heatwave,0,0,0.0
2023-05-27,T Nagar,heavy_rain,0,0,0.0
2023-05-27,T Nagar,extreme_rain,0,0,0.0
2023-05-27,T Nagar,platform_outage,0,0,0.0
2023-05-27,T Nagar,bandh,0,0,0.0
2023-05-27,T Nagar,heatwave,0,0,0.0
2023-05-27,Perungudi,heavy_rain,0,0,0.0
2023-05-27,Perungudi,extreme_rain,0,0,0.0
2023-05-27,Perungudi,platform_outage,0,0,0.0
2023-05-27,Perungudi,bandh,0,0,0.0
2023-05-27,Perungudi,heatwave,0,0,0.0
2023-05-28,Adyar,heavy_rain,0,0,0.0
2023-05-28,Adyar,extreme_rain,0,0,0.0
2023-05-28,Adyar,platform_outage,0,0,0.0
2023-05-28,Adyar,bandh,0,0,0.0
2023-05-28,Adyar,heatwave,0,0,0.0
2023-05-28,Velachery,heavy_rain,0,0,0.0
2023-05-28,Velachery,extreme_rain,0,0,0.0
2023-05-28,Velachery,platform_outage,0,0,0.0
2023-05-28,Velachery,bandh,0,0,0.0
2023-05-28,Velachery,heatwave,0,0,0.0
2023-05-28,Tambaram,heavy_rain,0,0,0.0
2023-05-28,Tambaram,extreme_rain,0,0,0.0
2023-05-28,Tambaram,platform_outage,0,0,0.0
2023-05-28,Tambaram,bandh,0,0,0.0
2023-05-28,Tambaram,heatwave,0,0,0.0
2023-05-28,Anna Nagar,heavy_rain,0,0,0.0
2023-05-28,Anna Nagar,extreme_rain,0,0,0.0
2023-05-28,Anna Nagar,platform_outage,0,0,0.0
2023-05-28,Anna Nagar,bandh,0,0,0.0
2023-05-28,Anna Nagar,heatwave,0,0,0.0
2023-05-28,T Nagar,heavy_rain,0,0,0.0
2023-05-28,T Nagar,extreme_rain,0,0,0.0
2023-05-28,T Nagar,platform_outage,0,0,0.0
2023-05-28,T Nagar,bandh,0,0,0.0
2023-05-28,T Nagar,heatwave,0,0,0.0
2023-05-28,Perungudi,heavy_rain,0,0,0.0
2023-05-28,Perungudi,extreme_rain,0,0,0.0
2023-05-28,Perungudi,platform_outage,0,0,0.0
2023-05-28,Perungudi,bandh,0,0,0.0
2023-05-28,Perungudi,heatwave,0,0,0.0
2023-05-29,Adyar,heavy_rain,0,0,0.0
2023-05-29,Adyar,extreme_rain,0,0,0.0
2023-05-29,Adyar,platform_outage,0,0,0.0
2023-05-29,Adyar,bandh,0,0,0.0
2023-05-29,Adyar,heatwave,0,0,0.0
2023-05-29,Velachery,heavy_rain,0,0,0.0
2023-05-29,Velachery,extreme_rain,0,0,0.0
2023-05-29,Velachery,platform_outage,0,0,0.0
2023-05-29,Velachery,bandh,0,0,0.0
2023-05-29,Velachery,heatwave,0,0,0.0
2023-05-29,Tambaram,heavy_rain,0,0,0.0
2023-05-29,Tambaram,extreme_rain,0,0,0.0
2023-05-29,Tambaram,platform_outage,0,0,0.0
2023-05-29,Tambaram,bandh,0,0,0.0
2023-05-29,Tambaram,heatwave,0,0,0.0
2023-05-29,Anna Nagar,heavy_rain,0,0,0.0
2023-05-29,Anna Nagar,extreme_rain,0,0,0.0
2023-05-29,Anna Nagar,platform_outage,0,0,0.0
2023-05-29,Anna Nagar,bandh,0,0,0.0
2023-05-29,Anna Nagar,heatwave,0,0,0.0
2023-05-29,T Nagar,heavy_rain,0,0,0.0
2023-05-29,T Nagar,extreme_rain,0,0,0.0
2023-05-29,T Nagar,platform_outage,0,0,0.0
2023-05-29,T Nagar,bandh,0,0,0.0
2023-05-29,T Nagar,heatwave,0,0,0.0
2023-05-29,Perungudi,heavy_rain,0,0,0.0
2023-05-29,Perungudi,extreme_rain,0,0,0.0
2023-05-29,Perungudi,platform_outage,0,0,0.0
2023-05-29,Perungudi,bandh,0,0,0.0
2023-05-29,Perungudi,heatwave,0,0,0.0
2023-05-30,Adyar,heavy_rain,0,0,0.0
2023-05-30,Adyar,extreme_rain,0,0,0.0
2023-05-30,Adyar,platform_outage,0,0,0.0
2023-05-30,Adyar,bandh,0,0,0.0
2023-05-30,Adyar,heatwave,0,0,0.0
2023-05-30,Velachery,heavy_rain,1,10,33.16205461479484
2023-05-30,Velachery,extreme_rain,0,0,0.0
2023-05-30,Velachery,platform_outage,0,0,0.0
2023-05-30,Velachery,bandh,0,0,0.0
2023-05-30,Velachery,heatwave,0,0,0.0
2023-05-30,Tambaram,heavy_rain,0,0,0.0
2023-05-30,Tambaram,extreme_rain,0,0,0.0
2023-05-30,Tambaram,platform_outage,0,0,0.0
2023-05-30,Tambaram,bandh,0,0,0.0
2023-05-30,Tambaram,heatwave,0,0,0.0
2023-05-30,Anna Nagar,heavy_rain,1,3,36.338128522827944
2023-05-30,Anna Nagar,extreme_rain,0,0,0.0
2023-05-30,Anna Nagar,platform_outage,0,0,0.0
2023-05-30,Anna Nagar,bandh,0,0,0.0
2023-05-30,Anna Nagar,heatwave,0,0,0.0
2023-05-30,T Nagar,heavy_rain,1,9,47.82857171399001
2023-05-30,T Nagar,extreme_rain,0,0,0.0
2023-05-30,T Nagar,platform_outage,0,0,0.0
2023-05-30,T Nagar,bandh,0,0,0.0
2023-05-30,T Nagar,heatwave,0,0,0.0
2023-05-30,Perungudi,heavy_rain,1,3,23.241848636305917
2023-05-30,Perungudi,extreme_rain,0,0,0.0
2023-05-30,Perungudi,platform_outage,0,0,0.0
2023-05-30,Perungudi,bandh,0,0,0.0
2023-05-30,Perungudi,heatwave,0,0,0.0
2023-05-31,Adyar,heavy_rain,0,0,0.0
2023-05-31,Adyar,extreme_rain,0,0,0.0
2023-05-31,Adyar,platform_outage,0,0,0.0
2023-05-31,Adyar,bandh,0,0,0.0
2023-05-31,Adyar,heatwave,0,0,0.0
2023-05-31,Velachery,heavy_rain,0,0,0.0
2023-05-31,Velachery,extreme_rain,0,0,0.0
2023-05-31,Velachery,platform_outage,0,0,0.0
2023-05-31,Velachery,bandh,0,0,0.0
2023-05-31,Velachery,heatwave,0,0,0.0
2023-05-31,Tambaram,heavy_rain,0,0,0.0
2023-05-31,Tambaram,extreme_rain,0,0,0.0
2023-05-31,Tambaram,platform_outage,0,0,0.0
2023-05-31,Tambaram,bandh,0,0,0.0
2023-05-31,Tambaram,heatwave,0,0,0.0
2023-05-31,Anna Nagar,heavy_rain,0,0,0.0
2023-05-31,Anna Nagar,extreme_rain,0,0,0.0
2023-05-31,Anna Nagar,platform_outage,0,0,0.0
2023-05-31,Anna Nagar,bandh,0,0,0.0
2023-05-31,Anna Nagar,heatwave,0,0,0.0
2023-05-31,T Nagar,heavy_rain,0,0,0.0
2023-05-31,T Nagar,extreme_rain,0,0,0.0
2023-05-31,T Nagar,platform_outage,0,0,0.0
2023-05-31,T Nagar,bandh,0,0,0.0
2023-05-31,T Nagar,heatwave,0,0,0.0
2023-05-31,Perungudi,heavy_rain,0,0,0.0
2023-05-31,Perungudi,extreme_rain,0,0,0.0
2023-05-31,Perungudi,platform_outage,0,0,0.0
2023-05-31,Perungudi,bandh,0,0,0.0
2023-05-31,Perungudi,heatwave,0,0,0.0
2023-06-01,Adyar,heavy_rain,0,0,0.0
2023-06-01,Adyar,extreme_rain,0,0,0.0
2023-06-01,Adyar,platform_outage,0,0,0.0
2023-06-01,Adyar,bandh,0,0,0.0
2023-06-01,Adyar,heatwave,0,0,0.0
2023-06-01,Velachery,heavy_rain,0,0,0.0
2023-06-01,Velachery,extreme_rain,0,0,0.0
2023-06-01,Velachery,platform_outage,0,0,0.0
2023-06-01,Velachery,bandh,0,0,0.0
2023-06-01,Velachery,heatwave,0,0,0.0
2023-06-01,Tambaram,heavy_rain,0,0,0.0
2023-06-01,Tambaram,extreme_rain,0,0,0.0
2023-06-01,Tambaram,platform_outage,0,0,0.0
2023-06-01,Tambaram,bandh,0,0,0.0
2023-06-01,Tambaram,heatwave,0,0,0.0
2023-06-01,Anna Nagar,heavy_rain,0,0,0.0
2023-06-01,Anna Nagar,extreme_rain,0,0,0.0
2023-06-01,Anna Nagar,platform_outage,0,0,0.0
2023-06-01,Anna Nagar,bandh,0,0,0.0
2023-06-01,Anna Nagar,heatwave,0,0,0.0
2023-06-01,T Nagar,heavy_rain,0,0,0.0
2023-06-01,T Nagar,extreme_rain,0,0,0.0
2023-06-01,T Nagar,platform_outage,0,0,0.0
2023-06-01,T Nagar,bandh,0,0,0.0
2023-06-01,T Nagar,heatwave,0,0,0.0
2023-06-01,Perungudi,heavy_rain,0,0,0.0
2023-06-01,Perungudi,extreme_rain,0,0,0.0
2023-06-01,Perungudi,platform_outage,0,0,0.0
2023-06-01,Perungudi,bandh,0,0,0.0
2023-06-01,Perungudi,heatwave,0,0,0.0
2023-06-02,Adyar,heavy_rain,0,0,0.0
2023-06-02,Adyar,extreme_rain,0,0,0.0
2023-06-02,Adyar,platform_outage,0,0,0.0
2023-06-02,Adyar,bandh,0,0,0.0
2023-06-02,Adyar,heatwave,0,0,0.0
2023-06-02,Velachery,heavy_rain,0,0,0.0
2023-06-02,Velachery,extreme_rain,0,0,0.0
2023-06-02,Velachery,platform_outage,0,0,0.0
2023-06-02,Velachery,bandh,0,0,0.0
2023-06-02,Velachery,heatwave,0,0,0.0
2023-06-02,Tambaram,heavy_rain,0,0,0.0
2023-06-02,Tambaram,extreme_rain,0,0,0.0
2023-06-02,Tambaram,platform_outage,0,0,0.0
2023-06-02,Tambaram,bandh,0,0,0.0
2023-06-02,Tambaram,heatwave,0,0,0.0
2023-06-02,Anna Nagar,heavy_rain,0,0,0.0
2023-06-02,Anna Nagar,extreme_rain,0,0,0.0
2023-06-02,Anna Nagar,platform_outage,0,0,0.0
2023-06-02,Anna Nagar,bandh,0,0,0.0
2023-06-02,Anna Nagar,heatwave,0,0,0.0
2023-06-02,T Nagar,heavy_rain,0,0,0.0
2023-06-02,T Nagar,extreme_rain,0,0,0.0
2023-06-02,T Nagar,platform_outage,0,0,0.0
2023-06-02,T Nagar,bandh,0,0,0.0
2023-06-02,T Nagar,heatwave,0,0,0.0
2023-06-02,Perungudi,heavy_rain,0,0,0.0
2023-06-02,Perungudi,extreme_rain,0,0,0.0
2023-06-02,Perungudi,platform_outage,0,0,0.0
2023-06-02,Perungudi,bandh,0,0,0.0
2023-06-02,Perungudi,heatwave,0,0,0.0
2023-06-03,Adyar,heavy_rain,0,0,0.0
2023-06-03,Adyar,extreme_rain,0,0,0.0
2023-06-03,Adyar,platform_outage,0,0,0.0
2023-06-03,Adyar,bandh,0,0,0.0
2023-06-03,Adyar,heatwave,0,0,0.0
2023-06-03,Velachery,heavy_rain,0,0,0.0
2023-06-03,Velachery,extreme_rain,0,0,0.0
2023-06-03,Velachery,platform_outage,0,0,0.0
2023-06-03,Velachery,bandh,0,0,0.0
2023-06-03,Velachery,heatwave,0,0,0.0
2023-06-03,Tambaram,heavy_rain,0,0,0.0
2023-06-03,Tambaram,extreme_rain,0,0,0.0
2023-06-03,Tambaram,platform_outage,0,0,0.0
2023-06-03,Tambaram,bandh,0,0,0.0
2023-06-03,Tambaram,heatwave,0,0,0.0
2023-06-03,Anna Nagar,heavy_rain,0,0,0.0
2023-06-03,Anna Nagar,extreme_rain,0,0,0.0
2023-06-03,Anna Nagar,platform_outage,0,0,0.0
2023-06-03,Anna Nagar,bandh,0,0,0.0
2023-06-03,Anna Nagar,heatwave,0,0,0.0
2023-06-03,T Nagar,heavy_rain,0,0,0.0
2023-06-03,T Nagar,extreme_rain,0,0,0.0
2023-06-03,T Nagar,platform_outage,0,0,0.0
2023-06-03,T Nagar,bandh,0,0,0.0
2023-06-03,T Nagar,heatwave,0,0,0.0
2023-06-03,Perungudi,heavy_rain,0,0,0.0
2023-06-03,Perungudi,extreme_rain,0,0,0.0
2023-06-03,Perungudi,platform_outage,0,0,0.0
2023-06-03,Perungudi,bandh,0,0,0.0
2023-06-03,Perungudi,heatwave,0,0,0.0
2023-06-04,Adyar,heavy_rain,0,0,0.0
2023-06-04,Adyar,extreme_rain,0,0,0.0
2023-06-04,Adyar,platform_outage,0,0,0.0
2023-06-04,Adyar,bandh,0,0,0.0
2023-06-04,Adyar,heatwave,0,0,0.0
2023-06-04,Velachery,heavy_rain,0,0,0.0
2023-06-04,Velachery,extreme_rain,0,0,0.0
2023-06-04,Velachery,platform_outage,0,0,0.0
2023-06-04,Velachery,bandh,0,0,0.0
2023-06-04,Velachery,heatwave,0,0,0.0
2023-06-04,Tambaram,heavy_rain,0,0,0.0
2023-06-04,Tambaram,extreme_rain,0,0,0.0
2023-06-04,Tambaram,platform_outage,0,0,0.0
2023-06-04,Tambaram,bandh,0,0,0.0
2023-06-04,Tambaram,heatwave,0,0,0.0
2023-06-04,Anna Nagar,heavy_rain,0,0,0.0
2023-06-04,Anna Nagar,extreme_rain,0,0,0.0
2023-06-04,Anna Nagar,platform_outage,0,0,0.0
2023-06-04,Anna Nagar,bandh,0,0,0.0
2023-06-04,Anna Nagar,heatwave,0,0,0.0
2023-06-04,T Nagar,heavy_rain,0,0,0.0
2023-06-04,T Nagar,extreme_rain,0,0,0.0
2023-06-04,T Nagar,platform_outage,0,0,0.0
2023-06-04,T Nagar,bandh,0,0,0.0
2023-06-04,T Nagar,heatwave,0,0,0.0
2023-06-04,Perungudi,heavy_rain,0,0,0.0
2023-06-04,Perungudi,extreme_rain,0,0,0.0
2023-06-04,Perungudi,platform_outage,0,0,0.0
2023-06-04,Perungudi,bandh,0,0,0.0
2023-06-04,Perungudi,heatwave,0,0,0.0
2023-06-05,Adyar,heavy_rain,0,0,0.0
2023-06-05,Adyar,extreme_rain,0,0,0.0
2023-06-05,Adyar,platform_outage,0,0,0.0
2023-06-05,Adyar,bandh,0,0,0.0
2023-06-05,Adyar,heatwave,0,0,0.0
2023-06-05,Velachery,heavy_rain,0,0,0.0
2023-06-05,Velachery,extreme_rain,0,0,0.0
2023-06-05,Velachery,platform_outage,0,0,0.0
2023-06-05,Velachery,bandh,0,0,0.0
2023-06-05,Velachery,heatwave,0,0,0.0
2023-06-05,Tambaram,heavy_rain,0,0,0.0
2023-06-05,Tambaram,extreme_rain,0,0,0.0
2023-06-05,Tambaram,platform_outage,0,0,0.0
2023-06-05,Tambaram,bandh,0,0,0.0
2023-06-05,Tambaram,heatwave,0,0,0.0
2023-06-05,Anna Nagar,heavy_rain,0,0,0.0
2023-06-05,Anna Nagar,extreme_rain,0,0,0.0
2023-06-05,Anna Nagar,platform_outage,0,0,0.0
2023-06-05,Anna Nagar,bandh,0,0,0.0
2023-06-05,Anna Nagar,heatwave,0,0,0.0
2023-06-05,T Nagar,heavy_rain,0,0,0.0
2023-06-05,T Nagar,extreme_rain,0,0,0.0
2023-06-05,T Nagar,platform_outage,0,0,0.0
2023-06-05,T Nagar,bandh,0,0,0.0
2023-06-05,T Nagar,heatwave,0,0,0.0
2023-06-05,Perungudi,heavy_rain,0,0,0.0
2023-06-05,Perungudi,extreme_rain,0,0,0.0
2023-06-05,Perungudi,platform_outage,0,0,0.0
2023-06-05,Perungudi,bandh,0,0,0.0
2023-06-05,Perungudi,heatwave,0,0,0.0
2023-06-06,Adyar,heavy_rain,0,0,0.0
2023-06-06,Adyar,extreme_rain,0,0,0.0
2023-06-06,Adyar,platform_outage,0,0,0.0
2023-06-06,Adyar,bandh,0,0,0.0
2023-06-06,Adyar,heatwave,0,0,0.0
2023-06-06,Velachery,heavy_rain,0,0,0.0
2023-06-06,Velachery,extreme_rain,0,0,0.0
2023-06-06,Velachery,platform_outage,0,0,0.0
2023-06-06,Velachery,bandh,0,0,0.0
2023-06-06,Velachery,heatwave,0,0,0.0
2023-06-06,Tambaram,heavy_rain,0,0,0.0
2023-06-06,Tambaram,extreme_rain,0,0,0.0
2023-06-06,Tambaram,platform_outage,0,0,0.0
2023-06-06,Tambaram,bandh,0,0,0.0
2023-06-06,Tambaram,heatwave,0,0,0.0
2023-06-06,Anna Nagar,heavy_rain,0,0,0.0
2023-06-06,Anna Nagar,extreme_rain,0,0,0.0
2023-06-06,Anna Nagar,platform_outage,0,0,0.0
2023-06-06,Anna Nagar,bandh,0,0,0.0
2023-06-06,Anna Nagar,heatwave,0,0,0.0
2023-06-06,T Nagar,heavy_rain,0,0,0.0
2023-06-06,T Nagar,extreme_rain,0,0,0.0
2023-06-06,T Nagar,platform_outage,0,0,0.0
2023-06-06,T Nagar,bandh,0,0,0.0
2023-06-06,T Nagar,heatwave,0,0,0.0
2023-06-06,Perungudi,heavy_rain,0,0,0.0
2023-06-06,Perungudi,extreme_rain,0,0,0.0
2023-06-06,Perungudi,platform_outage,0,0,0.0
2023-06-06,Perungudi,bandh,0,0,0.0
2023-06-06,Perungudi,heatwave,0,0,0.0
2023-06-07,Adyar,heavy_rain,1,9,52.74717681999367
2023-06-07,Adyar,extreme_rain,0,0,0.0
2023-06-07,Adyar,platform_outage,0,0,0.0
2023-06-07,Adyar,bandh,0,0,0.0
2023-06-07,Adyar,heatwave,0,0,0.0
2023-06-07,Velachery,heavy_rain,1,4,50.44111610008112
2023-06-07,Velachery,extreme_rain,0,0,0.0
2023-06-07,Velachery,platform_outage,0,0,0.0
2023-06-07,Velachery,bandh,0,0,0.0
2023-06-07,Velachery,heatwave,0,0,0.0
2023-06-07,Tambaram,heavy_rain,1,3,33.674886641547445
2023-06-07,Tambaram,extreme_rain,0,0,0.0
2023-06-07,Tambaram,platform_outage,0,0,0.0
2023-06-07,Tambaram,bandh,0,0,0.0
2023-06-07,Tambaram,heatwave,0,0,0.0
2023-06-07,Anna Nagar,heavy_rain,1,6,24.10038911962717
2023-06-07,Anna Nagar,extreme_rain,0,0,0.0
2023-06-07,Anna Nagar,platform_outage,0,0,0.0
2023-06-07,Anna Nagar,bandh,0,0,0.0
2023-06-07,Anna Nagar,heatwave,0,0,0.0
2023-06-07,T Nagar,heavy_rain,0,0,0.0
2023-06-07,T Nagar,extreme_rain,0,0,0.0
2023-06-07,T Nagar,platform_outage,0,0,0.0
2023-06-07,T Nagar,bandh,0,0,0.0
2023-06-07,T Nagar,heatwave,0,0,0.0
2023-06-07,Perungudi,heavy_rain,1,3,57.89191553025352
2023-06-07,Perungudi,extreme_rain,0,0,0.0
2023-06-07,Perungudi,platform_outage,0,0,0.0
2023-06-07,Perungudi,bandh,0,0,0.0
2023-06-07,Perungudi,heatwave,0,0,0.0
2023-06-08,Adyar,heavy_rain,0,0,0.0
2023-06-08,Adyar,extreme_rain,0,0,0.0
2023-06-08,Adyar,platform_outage,0,0,0.0
2023-06-08,Adyar,bandh,0,0,0.0
2023-06-08,Adyar,heatwave,0,0,0.0
2023-06-08,Velachery,heavy_rain,0,0,0.0
2023-06-08,Velachery,extreme_rain,0,0,0.0
2023-06-08,Velachery,platform_outage,0,0,0.0
2023-06-08,Velachery,bandh,0,0,0.0
2023-06-08,Velachery,heatwave,0,0,0.0
2023-06-08,Tambaram,heavy_rain,0,0,0.0
2023-06-08,Tambaram,extreme_rain,0,0,0.0
2023-06-08,Tambaram,platform_outage,0,0,0.0
2023-06-08,Tambaram,bandh,0,0,0.0
2023-06-08,Tambaram,heatwave,0,0,0.0
2023-06-08,Anna Nagar,heavy_rain,0,0,0.0
2023-06-08,Anna Nagar,extreme_rain,0,0,0.0
2023-06-08,Anna Nagar,platform_outage,0,0,0.0
2023-06-08,Anna Nagar,bandh,0,0,0.0
2023-06-08,Anna Nagar,heatwave,0,0,0.0
2023-06-08,T Nagar,heavy_rain,0,0,0.0
2023-06-08,T Nagar,extreme_rain,0,0,0.0
2023-06-08,T Nagar,platform_outage,0,0,0.0
2023-06-08,T Nagar,bandh,0,0,0.0
2023-06-08,T Nagar,heatwave,0,0,0.0
2023-06-08,Perungudi,heavy_rain,0,0,0.0
2023-06-08,Perungudi,extreme_rain,0,0,0.0
2023-06-08,Perungudi,platform_outage,0,0,0.0
2023-06-08,Perungudi,bandh,0,0,0.0
2023-06-08,Perungudi,heatwave,0,0,0.0
2023-06-09,Adyar,heavy_rain,1,5,50.3305278371609
2023-06-09,Adyar,extreme_rain,0,0,0.0
2023-06-09,Adyar,platform_outage,0,0,0.0
2023-06-09,Adyar,bandh,0,0,0.0
2023-06-09,Adyar,heatwave,0,0,0.0
2023-06-09,Velachery,heavy_rain,1,12,52.86051789629764
2023-06-09,Velachery,extreme_rain,0,0,0.0
2023-06-09,Velachery,platform_outage,0,0,0.0
2023-06-09,Velachery,bandh,0,0,0.0
2023-06-09,Velachery,heatwave,0,0,0.0
2023-06-09,Tambaram,heavy_rain,1,4,30.10034998753529
2023-06-09,Tambaram,extreme_rain,0,0,0.0
